Order Date,Category,Sub Category,Sales,Discount,Profit
2016-05-15,Beverages,Health Drinks,954,0.18,267.12
2016-05-16,Beverages,Soft Drinks,2347,0.11,985.74
2016-05-17,Beverages,Soft Drinks,2376,0.2,261.36
2016-05-17,Snacks,Chocolates,2174,0.31,826.12
2016-05-17,Bakery,Cakes,505,0.25,101
2016-05-17,Beverages,Health Drinks,1260,0.26,378
2016-05-18,Bakery,Breads & Buns,1393,0.25,571.13
2016-05-20,Food Grains,Rice,708,0.22,318.6
2016-05-20,Fruits & Veggies,Organic Fruits,980,0.33,186.2
2016-05-21,Food Grains,Atta & Flour,582,0.17,192.06
2016-05-21,Food Grains,Atta & Flour,1442,0.15,158.62
2016-05-21,Bakery,Cakes,2318,0.32,509.96
2016-05-22,Food Grains,Dals & Pulses,1989,0.32,676.26
2016-05-22,Oil & Masala,Spices,1536,0.32,491.52
2016-05-22,"Eggs, Meat & Fish",Mutton,1944,0.27,388.8
2016-05-22,Food Grains,Organic Staples,1653,0.18,743.85
2016-05-23,"Eggs, Meat & Fish",Chicken,704,0.26,154.88
2016-05-23,Food Grains,Rice,1706,0.33,716.52
2016-05-23,Beverages,Soft Drinks,753,0.13,75.3
2016-05-23,Fruits & Veggies,Organic Fruits,1663,0.19,315.97
2016-05-23,Beverages,Soft Drinks,2178,0.17,675.18
2016-05-23,Bakery,Breads & Buns,1847,0.25,258.58
2016-05-24,Fruits & Veggies,Organic Vegetables,751,0.15,127.67
2016-05-24,Oil & Masala,Spices,1566,0.23,548.1
2016-05-25,Bakery,Cakes,2498,0.15,524.58
2016-05-25,Fruits & Veggies,Fresh Vegetables,976,0.28,146.4
2016-05-25,Oil & Masala,Masalas,2422,0.35,484.4
2016-05-25,Beverages,Soft Drinks,1291,0.29,206.56
2016-05-25,Beverages,Soft Drinks,1698,0.32,441.48
2016-05-25,"Eggs, Meat & Fish",Fish,1268,0.33,405.76
2016-05-25,Food Grains,Dals & Pulses,848,0.1,313.76
2016-05-25,Snacks,Noodles,1316,0.28,434.28
2016-05-26,Beverages,Health Drinks,764,0.1,114.6
2016-05-26,Oil & Masala,Edible Oil & Ghee,2061,0.35,886.23
2016-05-26,Bakery,Breads & Buns,1027,0.15,236.21
2016-05-26,Fruits & Veggies,Fresh Fruits,2117,0.3,127.02
2016-05-26,"Eggs, Meat & Fish",Fish,2485,0.15,497
2016-05-26,Bakery,Biscuits,1792,0.22,286.72
2016-05-26,Bakery,Breads & Buns,1432,0.15,157.52
2016-05-26,Bakery,Biscuits,1926,0.24,154.08
2016-05-28,Snacks,Cookies,1114,0.2,456.74
2016-05-28,Fruits & Veggies,Organic Vegetables,2223,0.35,889.2
2016-05-28,Food Grains,Rice,1154,0.17,473.14
2016-05-28,Bakery,Biscuits,849,0.2,101.88
2016-05-28,Beverages,Health Drinks,526,0.29,168.32
2016-05-28,Oil & Masala,Spices,1768,0.14,159.12
2016-05-28,Bakery,Biscuits,1353,0.26,595.32
2016-05-28,Beverages,Soft Drinks,894,0.28,330.78
2016-05-28,Fruits & Veggies,Organic Fruits,1305,0.17,247.95
2016-05-29,Food Grains,Atta & Flour,2135,0.15,704.55
2016-05-29,Fruits & Veggies,Organic Fruits,1254,0.33,551.76
2016-05-29,Oil & Masala,Spices,2105,0.25,252.6
2016-05-29,Bakery,Breads & Buns,2251,0.21,922.91
2016-05-29,"Eggs, Meat & Fish",Eggs,1715,0.24,240.1
2016-05-29,Snacks,Cookies,2101,0.14,525.25
2016-05-29,Fruits & Veggies,Fresh Fruits,2395,0.29,431.1
2016-05-29,Bakery,Breads & Buns,1707,0.21,477.96
2016-05-30,Food Grains,Dals & Pulses,1762,0.15,299.54
2016-05-30,Fruits & Veggies,Organic Fruits,916,0.2,283.96
2016-05-30,Beverages,Health Drinks,1210,0.25,84.7
2016-05-30,Food Grains,Dals & Pulses,1560,0.32,218.4
2016-05-31,Food Grains,Organic Staples,1233,0.28,234.27
2016-05-31,Snacks,Noodles,2236,0.14,626.08
2016-05-31,Fruits & Veggies,Fresh Vegetables,2188,0.32,809.56
2016-05-31,Beverages,Health Drinks,2069,0.13,558.63
2016-05-31,Beverages,Soft Drinks,1592,0.3,350.24
2016-05-31,"Eggs, Meat & Fish",Fish,572,0.19,102.96
2016-05-31,Bakery,Breads & Buns,959,0.34,115.08
2016-05-31,Oil & Masala,Spices,2435,0.35,681.8
2016-05-31,Oil & Masala,Spices,1143,0.26,102.87
2016-05-31,Oil & Masala,Edible Oil & Ghee,1254,0.15,238.26
2016-05-31,Beverages,Soft Drinks,1428,0.17,128.52
2016-05-31,"Eggs, Meat & Fish",Eggs,1874,0.24,262.36
2016-05-31,Snacks,Cookies,589,0.22,170.81
2016-05-31,Food Grains,Organic Staples,1500,0.32,450
2016-05-31,Snacks,Noodles,1736,0.23,156.24
2016-05-31,Snacks,Noodles,500,0.11,95
2016-05-31,Food Grains,Dals & Pulses,1863,0.15,670.68
2016-06-01,Snacks,Noodles,1807,0.16,795.08
2016-06-01,Beverages,Soft Drinks,1726,0.2,500.54
2016-06-01,Bakery,Breads & Buns,974,0.19,185.06
2016-06-01,Snacks,Chocolates,1272,0.26,508.8
2016-06-01,Snacks,Noodles,2225,0.32,979
2016-06-01,Fruits & Veggies,Fresh Fruits,1909,0.31,725.42
2016-06-01,Fruits & Veggies,Fresh Fruits,1195,0.22,394.35
2016-06-04,Fruits & Veggies,Fresh Vegetables,888,0.18,71.04
2016-06-04,Oil & Masala,Edible Oil & Ghee,512,0.15,71.68
2016-06-04,Snacks,Cookies,639,0.21,166.14
2016-06-04,"Eggs, Meat & Fish",Mutton,2380,0.35,214.2
2016-06-04,Snacks,Chocolates,596,0.25,214.56
2016-06-04,Food Grains,Atta & Flour,1580,0.32,616.2
2016-06-05,"Eggs, Meat & Fish",Chicken,1416,0.19,84.96
2016-06-05,Oil & Masala,Masalas,2308,0.29,1038.6
2016-06-07,Beverages,Soft Drinks,2202,0.2,220.2
2016-06-07,Oil & Masala,Edible Oil & Ghee,2231,0.1,803.16
2016-06-07,Snacks,Chocolates,527,0.16,179.18
2016-06-07,Beverages,Health Drinks,1614,0.13,322.8
2016-06-08,"Eggs, Meat & Fish",Chicken,1259,0.3,440.65
2016-06-08,Beverages,Health Drinks,1690,0.14,608.4
2016-06-08,Bakery,Cakes,1609,0.33,273.53
2016-06-08,Fruits & Veggies,Organic Vegetables,1492,0.29,417.76
2016-06-08,Oil & Masala,Edible Oil & Ghee,1473,0.33,147.3
2016-06-08,Bakery,Biscuits,1178,0.26,58.9
2016-06-08,Beverages,Health Drinks,2119,0.24,233.09
2016-06-08,"Eggs, Meat & Fish",Fish,2492,0.13,124.6
2016-06-08,Fruits & Veggies,Organic Vegetables,2009,0.15,703.15
2016-06-09,Food Grains,Atta & Flour,2359,0.28,518.98
2016-06-09,Beverages,Health Drinks,2234,0.11,714.88
2016-06-09,Snacks,Cookies,1023,0.28,214.83
2016-06-09,Snacks,Noodles,2264,0.33,520.72
2016-06-09,Bakery,Cakes,1889,0.22,113.34
2016-06-09,Bakery,Cakes,2137,0.19,854.8
2016-06-09,Oil & Masala,Edible Oil & Ghee,2168,0.23,802.16
2016-06-11,"Eggs, Meat & Fish",Eggs,2309,0.22,831.24
2016-06-11,"Eggs, Meat & Fish",Chicken,1594,0.16,350.68
2016-06-11,"Eggs, Meat & Fish",Fish,1517,0.24,621.97
2016-06-11,Bakery,Biscuits,1342,0.2,442.86
2016-06-11,Beverages,Soft Drinks,765,0.24,160.65
2016-06-11,Snacks,Chocolates,1571,0.17,298.49
2016-06-11,Beverages,Health Drinks,1447,0.35,202.58
2016-06-11,Fruits & Veggies,Organic Fruits,1377,0.22,165.24
2016-06-11,Beverages,Health Drinks,1284,0.35,256.8
2016-06-11,"Eggs, Meat & Fish",Fish,1113,0.3,434.07
2016-06-11,Bakery,Biscuits,2273,0.24,386.41
2016-06-11,Food Grains,Atta & Flour,1056,0.16,232.32
2016-06-11,Beverages,Soft Drinks,1544,0.2,386
2016-06-12,Bakery,Biscuits,2018,0.22,423.78
2016-06-12,"Eggs, Meat & Fish",Mutton,1113,0.21,200.34
2016-06-12,"Eggs, Meat & Fish",Eggs,1235,0.28,86.45
2016-06-12,Snacks,Cookies,1289,0.19,206.24
2016-06-12,Bakery,Biscuits,2389,0.35,215.01
2016-06-13,"Eggs, Meat & Fish",Mutton,2380,0.26,999.6
2016-06-13,Fruits & Veggies,Fresh Vegetables,1121,0.18,470.82
2016-06-13,Bakery,Biscuits,1092,0.11,414.96
2016-06-13,"Eggs, Meat & Fish",Eggs,1267,0.21,76.02
2016-06-13,Snacks,Noodles,1606,0.18,546.04
2016-06-13,Fruits & Veggies,Fresh Vegetables,2299,0.22,988.57
2016-06-13,Oil & Masala,Masalas,2192,0.2,854.88
2016-06-13,Food Grains,Atta & Flour,2047,0.35,634.57
2016-06-13,Fruits & Veggies,Fresh Fruits,1006,0.25,201.2
2016-06-13,Food Grains,Atta & Flour,840,0.27,294
2016-06-14,Snacks,Cookies,2216,0.11,686.96
2016-06-15,Snacks,Chocolates,1572,0.28,550.2
2016-06-15,Snacks,Chocolates,1743,0.34,331.17
2016-06-15,Oil & Masala,Edible Oil & Ghee,1807,0.15,795.08
2016-06-15,Oil & Masala,Edible Oil & Ghee,1143,0.12,354.33
2016-06-15,Snacks,Chocolates,1159,0.12,220.21
2016-06-15,Food Grains,Dals & Pulses,990,0.35,445.5
2016-06-16,Oil & Masala,Spices,531,0.18,238.95
2016-06-16,Beverages,Health Drinks,1559,0.26,77.95
2016-06-16,Fruits & Veggies,Fresh Vegetables,1229,0.19,73.74
2016-06-16,Food Grains,Rice,1986,0.3,238.32
2016-06-16,Oil & Masala,Spices,1159,0.29,208.62
2016-06-16,Food Grains,Organic Staples,1981,0.18,158.48
2016-06-18,Oil & Masala,Spices,1321,0.33,475.56
2016-06-18,Bakery,Breads & Buns,1346,0.23,255.74
2016-06-18,Fruits & Veggies,Organic Vegetables,2352,0.32,117.6
2016-06-18,Beverages,Health Drinks,1972,0.12,493
2016-06-18,Food Grains,Dals & Pulses,1014,0.19,395.46
2016-06-18,Bakery,Cakes,1546,0.13,680.24
2016-06-18,Bakery,Biscuits,1513,0.3,484.16
2016-06-18,Food Grains,Atta & Flour,1769,0.18,760.67
2016-06-18,Beverages,Health Drinks,763,0.35,289.94
2016-06-18,Beverages,Soft Drinks,756,0.12,332.64
2016-06-18,Fruits & Veggies,Organic Fruits,1952,0.13,683.2
2016-06-18,Beverages,Soft Drinks,2262,0.15,271.44
2016-06-18,Food Grains,Dals & Pulses,2098,0.32,713.32
2016-06-18,Bakery,Cakes,1498,0.25,419.44
2016-06-19,Fruits & Veggies,Organic Vegetables,1273,0.31,165.49
2016-06-19,Bakery,Cakes,1939,0.25,814.38
2016-06-19,Food Grains,Atta & Flour,1324,0.15,66.2
2016-06-19,Snacks,Cookies,843,0.35,168.6
2016-06-19,"Eggs, Meat & Fish",Mutton,2394,0.21,742.14
2016-06-19,Beverages,Soft Drinks,679,0.22,95.06
2016-06-20,Fruits & Veggies,Fresh Fruits,1616,0.31,517.12
2016-06-20,"Eggs, Meat & Fish",Fish,1212,0.35,278.76
2016-06-20,"Eggs, Meat & Fish",Fish,1906,0.19,648.04
2016-06-20,Oil & Masala,Masalas,2088,0.2,125.28
2016-06-21,Food Grains,Dals & Pulses,1769,0.24,778.36
2016-06-22,Bakery,Biscuits,601,0.26,234.39
2016-06-22,"Eggs, Meat & Fish",Eggs,2027,0.34,445.94
2016-06-22,Snacks,Chocolates,1294,0.33,517.6
2016-06-23,Snacks,Chocolates,1460,0.27,116.8
2016-06-23,Bakery,Biscuits,2353,0.13,588.25
2016-06-23,"Eggs, Meat & Fish",Mutton,1094,0.29,382.9
2016-06-23,Snacks,Chocolates,893,0.31,348.27
2016-06-23,"Eggs, Meat & Fish",Chicken,2038,0.2,591.02
2016-06-23,Snacks,Noodles,763,0.27,251.79
2016-06-23,"Eggs, Meat & Fish",Mutton,889,0.21,293.37
2016-06-25,Snacks,Cookies,875,0.21,385
2016-06-25,Oil & Masala,Edible Oil & Ghee,640,0.14,262.4
2016-06-25,Beverages,Soft Drinks,1972,0.24,769.08
2016-06-25,Bakery,Biscuits,1385,0.13,290.85
2016-06-25,Beverages,Health Drinks,615,0.22,258.3
2016-06-25,Fruits & Veggies,Fresh Vegetables,1329,0.23,106.32
2016-06-25,"Eggs, Meat & Fish",Mutton,1220,0.23,500.2
2016-06-25,Bakery,Biscuits,1993,0.12,358.74
2016-06-25,Fruits & Veggies,Organic Fruits,1216,0.16,510.72
2016-06-25,Beverages,Health Drinks,706,0.31,35.3
2016-06-26,Beverages,Health Drinks,2109,0.19,337.44
2016-06-26,Snacks,Cookies,1702,0.26,663.78
2016-06-26,Snacks,Noodles,1167,0.24,233.4
2016-06-26,Food Grains,Dals & Pulses,1059,0.16,349.47
2016-06-26,Bakery,Breads & Buns,1546,0.1,479.26
2016-06-26,Fruits & Veggies,Fresh Fruits,1454,0.34,101.78
2016-06-26,Oil & Masala,Masalas,1284,0.27,77.04
2016-06-28,Bakery,Breads & Buns,1913,0.34,707.81
2016-06-28,Beverages,Soft Drinks,801,0.12,184.23
2016-06-28,Snacks,Chocolates,1453,0.26,639.32
2016-06-28,"Eggs, Meat & Fish",Chicken,829,0.28,331.6
2016-06-28,Beverages,Soft Drinks,1537,0.26,307.4
2016-06-28,Beverages,Health Drinks,1391,0.16,570.31
2016-06-29,Bakery,Cakes,768,0.26,299.52
2016-06-29,Snacks,Cookies,995,0.19,447.75
2016-06-29,"Eggs, Meat & Fish",Fish,671,0.3,46.97
2016-06-29,"Eggs, Meat & Fish",Fish,584,0.33,29.2
2016-07-02,Food Grains,Atta & Flour,938,0.35,234.5
2016-07-02,Oil & Masala,Masalas,711,0.27,291.51
2016-07-02,Oil & Masala,Edible Oil & Ghee,2375,0.31,760
2016-07-02,Food Grains,Organic Staples,1923,0.29,423.06
2016-07-02,"Eggs, Meat & Fish",Eggs,1527,0.12,76.35
2016-07-02,"Eggs, Meat & Fish",Mutton,1830,0.1,823.5
2016-07-02,"Eggs, Meat & Fish",Mutton,2310,0.12,831.6
2016-07-02,Fruits & Veggies,Fresh Vegetables,2427,0.14,1067.88
2016-07-02,"Eggs, Meat & Fish",Chicken,2465,0.13,690.2
2016-07-02,"Eggs, Meat & Fish",Fish,722,0.2,64.98
2016-07-02,Fruits & Veggies,Fresh Fruits,1524,0.31,350.52
2016-07-02,Fruits & Veggies,Organic Vegetables,942,0.35,386.22
2016-07-02,Oil & Masala,Edible Oil & Ghee,2055,0.26,554.85
2016-07-03,Snacks,Chocolates,1479,0.29,73.95
2016-07-03,Oil & Masala,Spices,619,0.12,229.03
2016-07-03,Bakery,Breads & Buns,2368,0.17,1018.24
2016-07-03,Bakery,Breads & Buns,1332,0.12,372.96
2016-07-03,Beverages,Soft Drinks,1665,0.32,466.2
2016-07-04,Food Grains,Atta & Flour,1081,0.25,140.53
2016-07-04,Food Grains,Dals & Pulses,1430,0.15,400.4
2016-07-04,Beverages,Soft Drinks,949,0.35,427.05
2016-07-05,Oil & Masala,Spices,1495,0.14,508.3
2016-07-05,Food Grains,Organic Staples,2476,0.26,643.76
2016-07-05,Food Grains,Organic Staples,1900,0.28,475
2016-07-05,Bakery,Cakes,2127,0.22,914.61
2016-07-05,Beverages,Health Drinks,1768,0.34,707.2
2016-07-05,Bakery,Breads & Buns,1764,0.22,723.24
2016-07-05,Beverages,Soft Drinks,1087,0.32,250.01
2016-07-06,Beverages,Soft Drinks,2452,0.25,196.16
2016-07-06,Bakery,Biscuits,1762,0.24,193.82
2016-07-06,Fruits & Veggies,Fresh Fruits,1658,0.31,381.34
2016-07-06,Beverages,Soft Drinks,869,0.12,95.59
2016-07-06,Snacks,Noodles,2242,0.26,986.48
2016-07-06,Snacks,Cookies,545,0.15,49.05
2016-07-06,Fruits & Veggies,Organic Fruits,1502,0.29,570.76
2016-07-08,Beverages,Health Drinks,577,0.29,259.65
2016-07-09,Beverages,Health Drinks,1794,0.24,717.6
2016-07-09,Food Grains,Organic Staples,1947,0.31,778.8
2016-07-09,"Eggs, Meat & Fish",Fish,1565,0.3,203.45
2016-07-09,Snacks,Noodles,1322,0.25,568.46
2016-07-09,Bakery,Cakes,1782,0.29,392.04
2016-07-09,"Eggs, Meat & Fish",Fish,2301,0.31,667.29
2016-07-09,Food Grains,Rice,1775,0.11,514.75
2016-07-09,Snacks,Noodles,2469,0.25,962.91
2016-07-09,Snacks,Chocolates,2144,0.14,793.28
2016-07-09,Oil & Masala,Spices,830,0.21,348.6
2016-07-09,Oil & Masala,Spices,1508,0.22,422.24
2016-07-09,Snacks,Noodles,909,0.15,45.45
2016-07-09,Oil & Masala,Masalas,632,0.2,195.92
2016-07-09,Food Grains,Dals & Pulses,840,0.24,235.2
2016-07-10,Food Grains,Organic Staples,1561,0.27,249.76
2016-07-10,Snacks,Cookies,1747,0.2,401.81
2016-07-11,Bakery,Cakes,1268,0.16,63.4
2016-07-11,Fruits & Veggies,Organic Fruits,1482,0.16,548.34
2016-07-11,Bakery,Cakes,967,0.29,251.42
2016-07-11,Bakery,Cakes,2241,0.33,694.71
2016-07-11,Food Grains,Dals & Pulses,1088,0.31,282.88
2016-07-11,Fruits & Veggies,Organic Vegetables,919,0.27,119.47
2016-07-11,"Eggs, Meat & Fish",Fish,2387,0.19,930.93
2016-07-11,Snacks,Cookies,746,0.27,164.12
2016-07-11,Bakery,Biscuits,1302,0.27,429.66
2016-07-11,Fruits & Veggies,Fresh Vegetables,2354,0.12,635.58
2016-07-11,Snacks,Chocolates,1333,0.24,106.64
2016-07-12,Bakery,Cakes,1753,0.35,385.66
2016-07-12,Bakery,Biscuits,1840,0.26,257.6
2016-07-12,Oil & Masala,Spices,1413,0.32,113.04
2016-07-12,Fruits & Veggies,Fresh Fruits,2144,0.11,536
2016-07-12,Snacks,Chocolates,1053,0.29,442.26
2016-07-12,"Eggs, Meat & Fish",Fish,864,0.25,86.4
2016-07-12,Snacks,Noodles,1848,0.2,462
2016-07-12,Snacks,Chocolates,768,0.18,238.08
2016-07-13,Food Grains,Organic Staples,1203,0.27,168.42
2016-07-13,Oil & Masala,Spices,1514,0.23,393.64
2016-07-13,Fruits & Veggies,Fresh Fruits,1699,0.31,390.77
2016-07-13,Beverages,Soft Drinks,562,0.18,241.66
2016-07-13,"Eggs, Meat & Fish",Chicken,1711,0.16,444.86
2016-07-14,Bakery,Biscuits,1764,0.35,740.88
2016-07-14,Snacks,Noodles,1972,0.24,847.96
2016-07-14,Oil & Masala,Edible Oil & Ghee,1377,0.29,509.49
2016-07-14,Beverages,Health Drinks,1103,0.27,485.32
2016-07-16,Snacks,Noodles,1602,0.22,416.52
2016-07-16,Fruits & Veggies,Fresh Vegetables,1483,0.35,652.52
2016-07-16,Bakery,Breads & Buns,1186,0.26,59.3
2016-07-16,Bakery,Biscuits,887,0.25,168.53
2016-07-16,Beverages,Soft Drinks,893,0.19,348.27
2016-07-16,Bakery,Biscuits,2226,0.33,868.14
2016-07-16,"Eggs, Meat & Fish",Eggs,1264,0.24,202.24
2016-07-17,Beverages,Soft Drinks,2307,0.23,115.35
2016-07-17,Fruits & Veggies,Fresh Fruits,1517,0.22,166.87
2016-07-17,Fruits & Veggies,Organic Fruits,1735,0.27,433.75
2016-07-17,"Eggs, Meat & Fish",Chicken,2252,0.18,472.92
2016-07-18,Food Grains,Organic Staples,1530,0.22,214.2
2016-07-18,Food Grains,Rice,1601,0.18,112.07
2016-07-18,Bakery,Biscuits,2321,0.11,974.82
2016-07-18,Bakery,Cakes,2239,0.13,470.19
2016-07-18,Oil & Masala,Spices,1036,0.11,383.32
2016-07-19,Bakery,Cakes,1506,0.21,451.8
2016-07-20,Oil & Masala,Masalas,1890,0.35,831.6
2016-07-20,Fruits & Veggies,Organic Vegetables,1422,0.3,355.5
2016-07-20,Bakery,Breads & Buns,2259,0.35,384.03
2016-07-20,Beverages,Health Drinks,548,0.22,49.32
2016-07-20,Food Grains,Dals & Pulses,2190,0.3,350.4
2016-07-20,"Eggs, Meat & Fish",Mutton,1671,0.22,100.26
2016-07-20,Beverages,Health Drinks,1545,0.25,355.35
2016-07-20,Snacks,Cookies,1400,0.31,70
2016-07-20,Beverages,Health Drinks,959,0.23,201.39
2016-07-20,Fruits & Veggies,Organic Fruits,1615,0.29,646
2016-07-23,Oil & Masala,Masalas,864,0.16,259.2
2016-07-23,Fruits & Veggies,Organic Vegetables,1239,0.3,136.29
2016-07-23,"Eggs, Meat & Fish",Fish,584,0.15,210.24
2016-07-24,Beverages,Soft Drinks,2068,0.32,496.32
2016-07-24,"Eggs, Meat & Fish",Eggs,774,0.32,100.62
2016-07-24,Snacks,Cookies,1609,0.15,209.17
2016-07-24,"Eggs, Meat & Fish",Mutton,2401,0.13,408.17
2016-07-25,Food Grains,Rice,2331,0.12,1025.64
2016-07-25,Snacks,Chocolates,1579,0.26,663.18
2016-07-25,Oil & Masala,Edible Oil & Ghee,1283,0.26,346.41
2016-07-25,"Eggs, Meat & Fish",Eggs,1666,0.3,383.18
2016-07-25,Fruits & Veggies,Fresh Vegetables,2411,0.29,675.08
2016-07-25,Snacks,Cookies,1058,0.33,190.44
2016-07-25,"Eggs, Meat & Fish",Fish,1680,0.16,688.8
2016-07-25,Fruits & Veggies,Fresh Fruits,664,0.24,79.68
2016-07-26,Fruits & Veggies,Fresh Vegetables,1140,0.19,273.6
2016-07-26,Beverages,Soft Drinks,2500,0.34,175
2016-07-26,Bakery,Cakes,563,0.1,50.67
2016-07-26,Food Grains,Atta & Flour,1841,0.2,128.87
2016-07-26,Food Grains,Rice,2097,0.21,733.95
2016-07-26,Food Grains,Atta & Flour,716,0.32,93.08
2016-07-26,Snacks,Cookies,2045,0.26,429.45
2016-07-27,Snacks,Chocolates,1631,0.29,472.99
2016-07-30,Snacks,Noodles,884,0.31,282.88
2016-07-30,Fruits & Veggies,Organic Fruits,2443,0.23,781.76
2016-07-30,Bakery,Cakes,1147,0.27,137.64
2016-07-30,Oil & Masala,Spices,2183,0.28,327.45
2016-07-30,Food Grains,Organic Staples,1193,0.21,178.95
2016-07-31,Oil & Masala,Spices,1139,0.25,296.14
2016-07-31,Oil & Masala,Edible Oil & Ghee,795,0.26,325.95
2016-07-31,Fruits & Veggies,Organic Fruits,1238,0.2,495.2
2016-07-31,Beverages,Soft Drinks,1729,0.15,708.89
2016-07-31,Bakery,Cakes,2500,0.13,225
2016-08-01,"Eggs, Meat & Fish",Eggs,1423,0.24,640.35
2016-08-01,Beverages,Soft Drinks,1087,0.25,86.96
2016-08-02,Fruits & Veggies,Fresh Fruits,981,0.26,245.25
2016-08-02,Bakery,Breads & Buns,1777,0.14,408.71
2016-08-02,Oil & Masala,Spices,2357,0.23,872.09
2016-08-02,Food Grains,Dals & Pulses,1224,0.12,208.08
2016-08-02,Snacks,Cookies,1955,0.18,801.55
2016-08-02,Beverages,Health Drinks,2392,0.13,143.52
2016-08-02,Fruits & Veggies,Fresh Vegetables,1122,0.17,112.2
2016-08-05,Beverages,Health Drinks,1340,0.22,227.8
2016-08-05,Bakery,Cakes,715,0.23,164.45
2016-08-05,Food Grains,Organic Staples,2230,0.27,312.2
2016-08-05,"Eggs, Meat & Fish",Chicken,1456,0.31,436.8
2016-08-06,"Eggs, Meat & Fish",Chicken,557,0.24,144.82
2016-08-06,Food Grains,Rice,2152,0.17,451.92
2016-08-06,Bakery,Cakes,1346,0.3,457.64
2016-08-06,Food Grains,Dals & Pulses,1035,0.34,217.35
2016-08-06,Snacks,Cookies,1228,0.26,478.92
2016-08-07,Bakery,Cakes,817,0.12,98.04
2016-08-07,"Eggs, Meat & Fish",Mutton,1730,0.28,778.5
2016-08-07,Oil & Masala,Masalas,858,0.27,291.72
2016-08-07,Oil & Masala,Masalas,833,0.35,174.93
2016-08-07,Snacks,Chocolates,1090,0.35,65.4
2016-08-07,Bakery,Breads & Buns,2325,0.15,581.25
2016-08-07,Bakery,Biscuits,1777,0.2,799.65
2016-08-07,Oil & Masala,Masalas,1826,0.17,219.12
2016-08-08,Fruits & Veggies,Fresh Fruits,2338,0.32,116.9
2016-08-08,Fruits & Veggies,Organic Fruits,1278,0.17,319.5
2016-08-08,Fruits & Veggies,Organic Fruits,585,0.26,175.5
2016-08-08,Snacks,Noodles,1769,0.31,530.7
2016-08-08,Fruits & Veggies,Fresh Vegetables,1894,0.16,833.36
2016-08-08,Food Grains,Rice,1816,0.21,635.6
2016-08-08,"Eggs, Meat & Fish",Chicken,695,0.14,83.4
2016-08-09,"Eggs, Meat & Fish",Chicken,621,0.24,173.88
2016-08-09,Food Grains,Organic Staples,1230,0.17,295.2
2016-08-09,Snacks,Cookies,560,0.34,240.8
2016-08-09,Beverages,Health Drinks,2273,0.31,909.2
2016-08-09,"Eggs, Meat & Fish",Mutton,1123,0.23,505.35
2016-08-09,Beverages,Health Drinks,1596,0.16,526.68
2016-08-09,"Eggs, Meat & Fish",Eggs,1400,0.1,462
2016-08-09,Bakery,Cakes,1637,0.18,441.99
2016-08-09,Bakery,Breads & Buns,2139,0.35,106.95
2016-08-09,Food Grains,Atta & Flour,1936,0.3,135.52
2016-08-09,Beverages,Health Drinks,2414,0.19,772.48
2016-08-09,Beverages,Soft Drinks,1304,0.25,352.08
2016-08-09,Beverages,Health Drinks,1405,0.2,351.25
2016-08-09,Bakery,Breads & Buns,2165,0.16,411.35
2016-08-09,Bakery,Breads & Buns,2109,0.22,274.17
2016-08-09,"Eggs, Meat & Fish",Chicken,818,0.25,89.98
2016-08-09,Beverages,Soft Drinks,802,0.1,296.74
2016-08-10,Food Grains,Atta & Flour,1050,0.13,273
2016-08-10,Beverages,Soft Drinks,1514,0.1,439.06
2016-08-10,Bakery,Breads & Buns,884,0.2,282.88
2016-08-10,Bakery,Breads & Buns,1042,0.11,166.72
2016-08-10,Beverages,Soft Drinks,550,0.34,209
2016-08-10,"Eggs, Meat & Fish",Fish,1652,0.19,264.32
2016-08-10,Beverages,Health Drinks,821,0.27,65.68
2016-08-11,Beverages,Health Drinks,732,0.13,314.76
2016-08-11,Oil & Masala,Spices,560,0.13,128.8
2016-08-11,"Eggs, Meat & Fish",Mutton,540,0.17,37.8
2016-08-13,Beverages,Health Drinks,1033,0.15,351.22
2016-08-13,Food Grains,Organic Staples,1568,0.22,439.04
2016-08-13,Bakery,Breads & Buns,2048,0.28,102.4
2016-08-13,Fruits & Veggies,Fresh Vegetables,1995,0.1,778.05
2016-08-13,Oil & Masala,Masalas,2213,0.25,287.69
2016-08-13,Fruits & Veggies,Fresh Fruits,2176,0.33,696.32
2016-08-15,Beverages,Health Drinks,1801,0.3,144.08
2016-08-15,Fruits & Veggies,Organic Vegetables,1103,0.16,463.26
2016-08-15,"Eggs, Meat & Fish",Eggs,502,0.34,120.48
2016-08-16,Snacks,Noodles,815,0.28,203.75
2016-08-16,"Eggs, Meat & Fish",Eggs,1508,0.33,361.92
2016-08-16,Snacks,Noodles,1396,0.26,544.44
2016-08-16,Bakery,Breads & Buns,609,0.24,146.16
2016-08-16,Snacks,Cookies,542,0.16,184.28
2016-08-16,Snacks,Cookies,2482,0.12,992.8
2016-08-16,Snacks,Noodles,1557,0.23,669.51
2016-08-16,Snacks,Cookies,2380,0.3,1071
2016-08-16,Snacks,Cookies,1262,0.29,517.42
2016-08-16,Fruits & Veggies,Organic Vegetables,2347,0.19,422.46
2016-08-16,Beverages,Health Drinks,1259,0.15,226.62
2016-08-16,Oil & Masala,Spices,775,0.12,224.75
2016-08-16,Bakery,Cakes,582,0.14,46.56
2016-08-17,Food Grains,Dals & Pulses,2358,0.24,754.56
2016-08-17,Bakery,Biscuits,794,0.28,230.26
